기준년월,	국가코드,	HSK품목코드,	수출입구분코드,	수출입구분명,	국가명,	경제권명,	수산물수출입품목명,	당월 수출입중량,	당월수출입미화금액,	당월 누계 수출입중량,	당월 누계 수출입미화금액,	데이터기준일자	
'201902','JP','1605529000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','가리비과의 조개(조제 또는 저장처리)(기타)','997','23586','1798','36546','20190331'
'201902','JP','1605542010','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)','1','46','3','133','20190331'
'201902','JP','1605542091','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)','501','17758','1602','56315','20190331'
'201902','JP','1605542099','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','오징어 기타(조제 또는 저장처리)','273','11120','435','15228','20190331'
'201902','JP','1605559000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','문어(조제 또는 저장처리)(기타)','15','749','16','784','20190331'
'201902','JP','1605592090','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','소라(조제 또는 저장처리)기타','0','0','1650','18828','20190331'
'201902','JP','1605599090','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','연체동물 기타(조제 또는 저장처리)(기타)','8001','77225','27441','270333','20190331'
'201902','JP','1605629000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','성게(조제 또는 저장처리)(기타)','1','24','1','24','20190331'
'201902','JP','1605639000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','해파리(조제 또는 저장처리)(기타)','2496','32694','4704','59405','20190331'
'201902','JP','1605699000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','기타 수생무척추동물의 기타(조제 또는 저장처리)(기타)','2412','31314','3100','38669','20190331'
'201902','JP','2104102000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','어류의 수우프/ 브로드와 수우프 브로드 제조용 조제품','0','2','0','2','20190331'
'201902','JP','2106904010','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','김(조제한식용해초류)','154','4612','373','14552','20190331'
'201902','JP','2106904090','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','조제한식용해조류(김 이외 기타)','1224','17407','2617','37695','20190331'
'201902','JP','2301201000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','어류의 분.조분 및 펠리트','21','85','621','42351','20190331'
'201902','JP','2501001020','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','천일염','0','0','2','752','20190331'
'201902','JP','2501009010','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','식염','53','971','61','1161','20190331'
'201902','JP','2501009020','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','순염화나트륨','885','5526','885','5526','20190331'
'201902','JP','2501009090','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','기타소금/해수','34987','54021','35677','60236','20190331'
'201902','JP','7101102000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','가공한 것','0','527','0','527','20190331'
'201902','JP','7101210000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','양식진주(가공하지않은것)','0','0','1','6513','20190331'
'201902','JP','7101220000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','양식진주(가공한것)','8','29566','28','173825','20190331'
'201902','JP','9606291000','I','수입','일본','아시아.태평양 경제협력체/경제협력개발기구/역내포괄적경제동반자협정/한중일/포괄적.점진적 환태평양 경제동반자협졍','조개껍질로 만든것','0','0','5','321','20190331'
'201902','KE','0301190000','I','수입','케냐','','기타(활어)(민물의 것)','0','0','19','1870','20190331'
'201902','KE','0307521000','I','수입','케냐','','문어','9168','58694','17208','109899','20190331'
'201902','KE','0308901090','I','수입','케냐','','수생무척추동물의 기타(산 것)','0','0','10','1385','20190331'
'201902','KI','0303420000','I','수입','키리바티','','황다랑어(터너스 알바카레스/냉동)','0','0','483928','1709638','20190331'
'201902','KN','2501009090','I','수입','세인트키츠네비츠','','기타소금/해수','2','50','2','50','20190331'
'201902','LK','0301119000','I','수입','스리랑카','','기타(활어)(비단잉어 외  민물의 것)','589','23678','1178','49851','20190331'
'201902','LK','0301190000','I','수입','스리랑카','','기타(활어)(민물의 것)','90','9030','200','23082','20190331'
'201902','LK','0302340000','I','수입','스리랑카','','눈다랑어(터너스오베서스/신선/냉장)','76','1368','76','1368','20190331'
'201902','LK','0305541000','I','수입','스리랑카','','멸치[엔그라울리스(Engraulis)종]','3135','21102','4935','31962','20190331'
'201902','LK','0305599000','I','수입','스리랑카','','어류(대구/상어지느러미/멸치/명태/조기등외기타건조/훈제제외)','4047','32122','9611','69361','20190331'
'201902','LK','0306360000','I','수입','스리랑카','','그 밖의 새우류','3','1103','16','3648','20190331'
'201902','LK','0306390000','I','수입','스리랑카','','기타[식용에 적합한 것으로서 고운 가루ㆍ거친 가루와 펠릿(pellet)을 포함한다]','0','0','1','17','20190331'
'201902','LK','0308901090','I','수입','스리랑카','','수생무척추동물의 기타(산 것)','5','79','16','176','20190331'
'201902','LK','1604141029','I','수입','스리랑카','','가다랭이(기타)','192','1660','192','1660','20190331'
'201902','LK','1604141039','I','수입','스리랑카','','버니토우(기타)','0','0','6','111','20190331'
'201902','LK','2501009010','I','수입','스리랑카','','식염','0','0','840','504','20190331'
'201902','LK','2501009090','I','수입','스리랑카','','기타소금/해수','0','0','2400','2166','20190331'
'201902','LR','0303899091','I','수입','라이베리아','','민어(냉동)','0','0','24000','95941','20190331'
'201902','LT','2501009090','I','수입','리투아니아','유럽연합','기타소금/해수','0','0','4','186','20190331'
'201902','LY','0303451000','I','수입','리비아','','대서양 참다랑어(냉동)(터너스 티너스)','2916','39115','2916','39115','20190331'
'201902','LY','0303452000','I','수입','리비아','','태평양 참다랑어(냉동)(터너스 오리엔탈리스)','5352','97087','5352','97087','20190331'
'201902','LY','0303990000','I','수입','리비아','','기타','1144','12996','1144','12996','20190331'
'201902','LY','0304871000','I','수입','리비아','','참다랑어(냉동한 피레트)','17980','329865','18184','339552','20190331'
'201902','MA','0303451000','I','수입','모로코','','대서양 참다랑어(냉동)(터너스 티너스)','9429','146004','20984','173894','20190331'
'201902','MA','0303892000','I','수입','모로코','','갈치(냉동)','46260','157767','102170','343100','20190331'
'201902','MA','0303990000','I','수입','모로코','','기타','3252','47780','13325','72092','20190331'
'201902','MA','0304871000','I','수입','모로코','','참다랑어(냉동한 피레트)','18008','557782','18163','564641','20190331'
'201902','MA','0305100000','I','수입','모로코','','어류의 고운 가루ㆍ거친 가루와 펠릿(pellet)(식용에 적합한 것으로 한정한다)','1','21','1','21','20190331'
'201902','MA','1212216090','I','수입','모로코','','우뭇가사리(기타)(식용의 것)','0','13','60000','327013','20190331'
'201902','MA','1504200000','I','수입','모로코','','어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]','3','29','3','29','20190331'
'201902','MG','0303899091','I','수입','마다카스카르','','민어(냉동)','37130','93058','44600','112477','20190331'
'201902','MG','0307521000','I','수입','마다카스카르','','문어','10005','62586','17679','112393','20190331'
'201902','MG','2106904010','I','수입','마다카스카르','','김(조제한식용해초류)','0','0','1','42','20190331'
'201902','MM','0303230000','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','틸라피아(냉동)(오레오크로미스종)','0','0','13800','27397','20190331'
'201902','MM','0303240000','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','메기(냉동)(판가시우스종/실루러스종/클라리아스종/익타루러스종)','0','0','8248','23143','20190331'
'201902','MM','0303250000','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','잉어(사이프리너스 카르피오/카라시우스 카라시우스/크테노파린고돈 이델루스/하이포프탈미크티스종ㆍ시리누스종ㆍ마일로파린고돈 피세우스)','0','0','11514','18877','20190331'
'201902','MM','0303599000','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','기타','0','0','259','1295','20190331'
'201902','MM','0303899099','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','기타어류(냉동)','0','0','1975','5300','20190331'
'201902','MM','0304991000','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','기타 냉동연육','56000','126210','94000','220520','20190331'
'201902','MM','0306149090','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','갑각류 기타(냉동한 것)(훈제한것 외 기타)','31196','476843','46330','678950','20190331'
'201902','MM','0306171090','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타)','2','21','2','21','20190331'
'201902','MM','0307431090','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','기타','3072','6209','7680','23223','20190331'
'201902','MM','0307432010','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종','1096','4323','1096','4323','20190331'
'201902','MM','0307522000','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','낙지','8304','63740','10784','80860','20190331'
'201902','MM','0307523000','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','쭈꾸미','15600','123215','34698','234878','20190331'
'201902','MM','0307729000','I','수입','미얀마','동남아국가연합/역내포괄적경제동반자협정','기타','616','3696','616','3696','20190331'
'201902','MN','1604209000','I','수입','몽고','','어류조제/저장제품(생선 페이스트/마리네이드/소시지/생선묵)','1','6','18','140','20190331'
'201902','MN','2501001010','I','수입','몽고','','암염(岩鹽)','1','11','1','11','20190331'
'201902','MN','2501009090','I','수입','몽고','','기타소금/해수','9','55','13','83','20190331'
'201902','MR','0303821000','I','수입','모리타니아','','가오리(냉동)','0','0','11134','30539','20190331'
'201902','MR','0307521000','I','수입','모리타니아','','문어','46888','510554','457163','6026351','20190331'
'201902','MR','1605599090','I','수입','모리타니아','','연체동물 기타(조제 또는 저장처리)(기타)','0','0','128165','492386','20190331'
'201902','MR','1605619000','I','수입','모리타니아','','해삼(조제 또는 저장처리)기타','300','600','300','600','20190331'
'201902','MT','0303451000','I','수입','몰타','유럽연합','대서양 참다랑어(냉동)(터너스 티너스)','1497','24158','1601','26228','20190331'
'201902','MT','0303490000','I','수입','몰타','유럽연합','기타(냉동)','201','2087','201','2087','20190331'
'201902','MT','0303990000','I','수입','몰타','유럽연합','기타','5156','26153','5317','27277','20190331'
'201902','MT','0304871000','I','수입','몰타','유럽연합','참다랑어(냉동한 피레트)','72336','2000380','123026','3480881','20190331'
'201902','MU','0303420000','I','수입','모리셔스','','황다랑어(터너스 알바카레스/냉동)','0','0','49490','160842','20190331'
'201902','MX','0302351000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','남방참다랑어(터너스 맥코이/신선/냉장)','1460','33625','4895','111783','20190331'
'201902','MX','0302352000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','태평양 참다랑어(신선 또는 냉장)(터너스 오리엔탈리스)','6108','123341','11452','228210','20190331'
'201902','MX','0303452000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','태평양 참다랑어(냉동)(터너스 오리엔탈리스)','1382','17288','1382','17288','20190331'
'201902','MX','0303530000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','정어리(냉동)(사르디나 필차르두스/사르디노프스종)','47400','19908','120120','54479','20190331'
'201902','MX','0303591000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','삼치[스콤버로모러스(Scomberomorus)종]','954','1145','2204','3020','20190331'
'201902','MX','0303599000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타','71100','29862','71100','29862','20190331'
'201902','MX','0303821000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','가오리(냉동)','1806','1987','1806','1987','20190331'
'201902','MX','0303893090','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','돔(냉동)(기타)','0','0','33585','43660','20190331'
'201902','MX','0303899091','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','민어(냉동)','298575','397179','393795','573291','20190331'
'201902','MX','0303990000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타','438','2716','438','2716','20190331'
'201902','MX','0304871000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','참다랑어(냉동한 피레트)','243','8859','243','8859','20190331'
'201902','MX','0304894000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','쥐치의 것(냉동한 피레트)','5725','24904','5725','24904','20190331'
'201902','MX','0306149090','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','갑각류 기타(냉동한 것)(훈제한것 외 기타)','7176','22766','22176','60872','20190331'
'201902','MX','0307521000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','문어','20500','97353','20500','97353','20190331'
'201902','MX','0308304000','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','해파리(염장 또는 염수장한 것)','58214','69662','58214','69662','20190331'
'201902','MX','1605592090','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','소라(조제 또는 저장처리)기타','29417','91154','71162','225834','20190331'
'201902','MX','1605599090','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','연체동물 기타(조제 또는 저장처리)(기타)','0','0','23010','166822','20190331'
'201902','MX','2106904010','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','김(조제한식용해초류)','0','16','0','16','20190331'
'201902','MX','2501001020','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','천일염','18150000','620276','36510000','1232123','20190331'
'201902','MX','2501009090','I','수입','멕시코','아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타소금/해수','0','0','19','206','20190331'
'201902','MY','0301119000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타(활어)(비단잉어 외  민물의 것)','368','16818','588','41659','20190331'
'201902','MY','0301190000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타(활어)(민물의 것)','15','4890','15','4890','20190331'
'201902','MY','0303899099','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타어류(냉동)','3695','8747','4167','9489','20190331'
'201902','MY','0304991000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타 냉동연육','0','0','20000','61330','20190331'
'201902','MY','0306171090','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타의 새우류의 새우살(냉동한 것)(훈제한 것 외 기타)','15288','196376','38675','455339','20190331'
'201902','MY','0306179090','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타의 새우류의 기타(냉동한 것)(훈제한 것 외 기타)','257082','2285129','837956','7197302','20190331'
'201902','MY','0306959030','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','염장이나 염수장한 것','50855','40546','50855','40546','20190331'
'201902','MY','0307431090','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타','14503','131876','20851','179358','20190331'
'201902','MY','0307432010','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종','0','0','15012','73016','20190331'
'201902','MY','0307521000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','문어','792','4735','792','4735','20190331'
'201902','MY','0307522000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','낙지','112366','757109','166314','1115854','20190331'
'201902','MY','0307523000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','쭈꾸미','14392','97209','48673','296687','20190331'
'201902','MY','0307599000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','문어(산것/ 신선/ 냉장/ 냉동/ 건조 이외 기타)','0','0','250','1568','20190331'
'201902','MY','0308192000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','해삼(건조한 것)','4000','300300','7316','542075','20190331'
'201902','MY','0308901090','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','수생무척추동물의 기타(산 것)','500','14295','1000','28573','20190331'
'201902','MY','1604204090','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','생선묵(게맛의 것 이외 기타)','4003','12208','7006','22416','20190331'
'201902','MY','1604209000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류조제/저장제품(생선 페이스트/마리네이드/소시지/생선묵)','15705','119714','30048','228698','20190331'
'201902','MY','1605290000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','새우류(조제 또는 저장처리)','100','500','1108','8967','20190331'
'201902','MY','1605579000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','전복(조제 또는 저장처리) 기타','10346','116222','22550','226608','20190331'
'201902','MY','2301201000','I','수입','말레이시아','동남아국가연합/아시아.태평양 경제협력체/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류의 분.조분 및 펠리트','60000','91881','60000','91881','20190331'
'201902','MZ','0306119000','I','수입','모잠비크','','닭새우류(팔리누루스종 파누리루스종 자수스종)(냉동한것)(기타)','14433','195643','14433','195643','20190331'
'201902','MZ','0306149090','I','수입','모잠비크','','갑각류 기타(냉동한 것)(훈제한것 외 기타)','0','0','31520','387052','20190331'
'201902','MZ','0306179090','I','수입','모잠비크','','기타의 새우류의 기타(냉동한 것)(훈제한 것 외 기타)','1832','14625','1832','14625','20190331'
'201902','NA','0303892000','I','수입','나미비아','','갈치(냉동)','23999','55198','23999','55198','20190331'
'201902','NA','0306149090','I','수입','나미비아','','갑각류 기타(냉동한 것)(훈제한것 외 기타)','110457','1008307','236952','2104733','20190331'
'201902','NL','0303540000','I','수입','네덜란드','유럽연합/경제협력개발기구','고등어(스콤버 스콤브루스/스콤버 오스트랄라시쿠스/스콤버 자포니쿠스)','44000','77000','44000','77000','20190331'
'201902','NL','0303680000','I','수입','네덜란드','유럽연합/경제협력개발기구','블루 화이팅스(마이크로메시스티우스 포우타소우/마이크로메시스티우스 오스트랄리스)','1566040','814341','3145620','1634370','20190331'
'201902','NL','0304740000','I','수입','네덜란드','유럽연합/경제협력개발기구','민대구(냉동한 피레트)(메루키우스종ㆍ유르피키스종)','0','0','111786','57011','20190331'
'201902','NL','0304899000','I','수입','네덜란드','유럽연합/경제협력개발기구','기타어류의 기타(냉동한 피레트)','53000','146433','81600','226032','20190331'
'201902','NL','0511911090','I','수입','네덜란드','유럽연합/경제협력개발기구','부화용알(브라인슈림프 알 이','0','0','0','746','20190331'
'201902','NL','0511919000','I','수입','네덜란드','유럽연합/경제협력개발기구','어류/갑각류/연체동물/수행동','102','8887','102','8887','20190331'
'201902','NL','1504109000','I','수입','네덜란드','유럽연합/경제협력개발기구','어류의간유/분획물(상어의간유','0','0','1','116','20190331'
'201902','NL','1504200000','I','수입','네덜란드','유럽연합/경제협력개발기구','어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]','0','0','0','12','20190331'
'201902','NL','1604209000','I','수입','네덜란드','유럽연합/경제협력개발기구','어류조제/저장제품(생선 페이스트/마리네이드/소시지/생선묵)','0','0','1475','24553','20190331'
'201902','NL','1605101099','I','수입','네덜란드','유럽연합/경제협력개발기구','기타 게살(밀폐용기에 넣은 것/ 훈제한 것 이외 기타)','2','121','2','121','20190331'
'201902','NL','1605290000','I','수입','네덜란드','유럽연합/경제협력개발기구','새우류(조제 또는 저장처리)','17','1044','17','1044','20190331'
'201902','NL','2501009090','I','수입','네덜란드','유럽연합/경제협력개발기구','기타소금/해수','129600','44756','221762','89540','20190331'
'201902','NO','0302111000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','송어(살모 트루타/옹코링쿠스(미키스/클라키/아구아보니타/길래))','0','0','62','587','20190331'
'201902','NO','0302140000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','대서양 연어(신선 또는 냉장)(살모 살라) 및 다뉴브 연어(후코 후코)','1641072','15108004','3577073','34714539','20190331'
'201902','NO','0303130000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','대서양연어(냉동)(살모 살라)와 다뉴브연어(후코 후코)','79559','678463','247852','2113027','20190331'
'201902','NO','0303540000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','고등어(스콤버 스콤브루스/스콤버 오스트랄라시쿠스/스콤버 자포니쿠스)','2837660','6049692','8328150','17572311','20190331'
'201902','NO','0303899099','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','기타어류(냉동)','8080','31833','8080','31833','20190331'
'201902','NO','0303912090','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','기타','0','0','20','108','20190331'
'201902','NO','0304410000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','태평양 연어(옹코링쿠스- 넬카/고르부스카/케타/차비차/키수츠/마소//로두루스/ 대서양 연어(살모 살라/다뉴브 연어)','279136','4028501','652796','9751272','20190331'
'201902','NO','0304420000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','송어(살모 트루타/옹코링쿠스-미키스/ 클라키/아구아보니타/길래/아파케/ 크리소가스터)','3403','46741','7121','97644','20190331'
'201902','NO','0304529000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','연어류 기타(기타/신선 또는 냉장한 것)','0','0','40','401','20190331'
'201902','NO','0304710000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','대구(가두스 모르화/가두스 오각/가두스 마크로세팔루스)','0','0','1332','15749','20190331'
'201902','NO','0304810000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','태평양 연어(옹코링쿠스 -넬카/고르부스카/케타/차비차/키수츠/마소/로두루스)/ 대서양 연어(살모 살라)/다뉴브 연어(후코 후코))','32760','348314','61236','540397','20190331'
'201902','NO','0304831000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','가자미(냉동한 피레트)','9000','90568','20120','229327','20190331'
'201902','NO','0304899000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','기타어류의 기타(냉동한 피레트)','165320','779325','548346','2341079','20190331'
'201902','NO','0304999000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','기타 냉동연육 외 기타','0','0','18810','89901','20190331'
'201902','NO','0305100000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','어류의 고운 가루ㆍ거친 가루와 펠릿(pellet)(식용에 적합한 것으로 한정한다)','0','0','630','3620','20190331'
